set,order,city,label_id,pano_id,pano_source,time_created,hf_split,hf_filename,pano_x,pano_y,pano_width,pano_height,heading,pitch,zoom,camera_heading,camera_pitch,camera_roll,canvas_x,canvas_y
hf_validated,9334,spgg,26967,zXoyCmDsRU9muM7Muvacqw,gsv,2020-11-03T02:14:19.425Z,train,gsv-spgg-26967-CurbRamp.png,11041,4382,13312,6656,214.1875,-31.0625,1.0,92.54016876220703,2.1869888305664062,,343,224
hf_validated,9335,newberg-or,8,hXlPoi3-dwfgmXBWL-yJlw,gsv,2019-01-30T19:34:24.121Z,train,gsv-newberg-8-CurbRamp.png,8891,4665,13312,6656,188.9375,-35.0,1.0,120.48435974121094,1.830810546875,,319,249
hf_validated,9336,seattle-wa,116369,WuIlUKZLmo6S4h168BL4XQ,gsv,2020-11-11T00:16:18.522Z,train,gsv-seattle-116369-CurbRamp.png,5803,4719,16384,8192,54.359375,-10.125,1.0,117.31204986572266,-0.6880722045898438,,425,264
hf_validated,9337,oradell-nj,7695,43tiNU7m26gZfF6CP0vDPA,gsv,2022-07-15T01:16:03.931Z,train,gsv-oradell-7695-CurbRamp.png,5198,4719,16384,8192,100.0,0.0,1.0,165.7866973876953,-1.7753753662109375,,360,328
hf_validated,9338,newberg-or,3203,4MBwOkTpVYy5w7qw0LpI9Q,gsv,2019-03-19T22:44:15.309Z,train,gsv-newberg-3203-CurbRamp.png,11571,3808,13312,6656,41.640625,-14.982142448425293,2.0,271.160400390625,-0.44086456298828125,,390,215
hf_validated,9339,cdmx,2305,doss7fNxhDgui9Wz6UBjSg,gsv,2020-05-02T06:35:57.654Z,train,gsv-cdmx-2305-CurbRamp.png,15487,4397,16384,8192,137.0,-11.517857551574707,2.0,324.0954895019531,-0.27919769287109375,,199,180
hf_validated,9340,seattle-wa,191102,wWisIRti4dKs031wcl9xKg,gsv,2021-12-10T19:42:36.728Z,train,gsv-seattle-191102-CurbRamp.png,3699,4481,16384,8192,346.0714416503906,-0.8035714030265808,2.0,95.48180389404297,-2.2459182739257812,,496,339
hf_validated,9341,seattle-wa,6849,b-4EtjmxniZMR0kkH5RFVg,gsv,2019-04-23T16:59:22.263Z,train,gsv-seattle-6849-CurbRamp.png,11334,5567,16384,8192,254.30357360839844,-31.160715103149414,2.0,183.01731872558594,-3.436920166015625,,336,255
hf_validated,9342,seattle-wa,268952,npO0OA7sry36Q0oCm5JiBQ,gsv,2023-10-08T16:08:56.568Z,train,gsv-seattle-268952-CurbRamp.png,8921,5035,16384,8192,123.25538117303262,-21.252811458588702,1.0,100.15550231933594,1.4249299764633179,,318,237
hf_validated,9343,chicago-il,11086,pAqXqgWyXtDw3kCrmEqiwQ,gsv,2022-09-07T20:55:39.624Z,train,gsv-chicago-11086-CurbRamp.png,9912,5635,16384,8192,268.27679443359375,-35.0,2.0,226.30203247070312,0.041430000215768814,,316,226
hf_validated,9344,amsterdam,792,fP5we7M-UbACFe0r8rZJWQ,gsv,2022-03-02T21:18:58.752Z,train,gsv-amsterdam-792-CurbRamp.png,15261,5218,16384,8192,247.61749267578125,-25.366071701049805,2.0,92.72168731689453,-2.7853546142578125,,365,231
hf_validated,9345,spgg,93604,LCH2Ku8-tf4JXStX6jiLMg,gsv,2021-03-16T03:29:32.218Z,train,gsv-spgg-93604-CurbRamp.png,3887,4186,13312,6656,188.3125,-23.0,1.0,253.76824951171875,-2.154876708984375,,305,243
hf_validated,9346,newberg-or,5131,MQAs8QCLUQuLJufgS-t5Lw,gsv,2019-05-02T22:54:18.842Z,train,gsv-newberg-5131-CurbRamp.png,6101,3493,13312,6656,227.8638458251953,-6.441964149475098,3.0,247.84628295898438,-0.32569122314453125,,487,190
hf_validated,9347,newberg-or,2647,Np1Ch55WAVwlTzL5CIA_gQ,gsv,2019-03-14T22:50:26.358Z,train,gsv-newberg-2647-CurbRamp.png,11565,4138,13312,6656,113.3125,-27.0,1.0,358.3092041015625,-1.056884765625,,467,214
hf_validated,9348,oradell-nj,5319,NpVZC7_KBzPgCHkOo1F4Lw,gsv,2022-05-26T19:46:41.535Z,train,gsv-oradell-5319-CurbRamp.png,2501,3809,13312,6656,160.296875,-16.734375,3.0,271.17474365234375,-0.5197906494140625,,323,145
hf_validated,9349,newberg-or,688,R_07fTpDU3owkWijLiknxw,gsv,2019-02-07T22:49:07.69Z,train,gsv-newberg-688-CurbRamp.png,2668,4660,13312,6656,359.77679443359375,-23.0,1.0,93.68692779541016,0.16168212890625,,286,329
hf_validated,9350,oradell-nj,7961,MU-iIveENospibj3rsYOGA,gsv,2022-07-16T19:18:49.584Z,train,gsv-oradell-7961-CurbRamp.png,8262,4485,16384,8192,202.0,-7.0,1.0,212.92869567871094,-0.06948089599609375,,439,251
hf_validated,9351,chicago-il,9383,PmwvFe-wRvH-z41sr2wmUw,gsv,2021-10-28T00:03:38.384Z,test,gsv-chicago-9383-CurbRamp.png,3300,4438,16384,8192,184.23214721679688,-6.401785850524902,2.0,273.3153076171875,-0.10230255126953125,,122,259
hf_validated,9352,pittsburgh-pa,16184,UF9DxeZKI7HHTDJYQGrvYA,gsv,2022-02-07T15:31:20.22Z,train,gsv-pittsburgh-16184-CurbRamp.png,4004,4195,13312,6656,283.83929443359375,-23.508928298950195,2.0,341.0106201171875,2.1216888427734375,,189,248
hf_validated,9353,newberg-or,4888,HzT5Ac432hX6cC_MUNV_mg,gsv,2019-04-10T19:05:57.326Z,test,gsv-newberg-4888-CurbRamp.png,5551,3679,13312,6656,204.3125,-8.875,1.0,237.57675170898438,1.7298660278320312,,381,244
hf_validated,9354,seattle-wa,13706,HHknLHNYKr6YJoI6Rfgwrg,gsv,2019-04-26T22:34:55.166Z,test,gsv-seattle-13706-CurbRamp.png,15312,4887,16384,8192,254.5625,-17.015625,3.0,91.89569854736328,-0.28600311279296875,,208,252
hf_validated,9355,newberg-or,2585,zVLf-10FVVivXAiESYETrw,gsv,2019-03-14T22:35:48.078Z,train,gsv-newberg-2585-CurbRamp.png,12179,3615,13312,6656,3.453125,-5.390625,3.0,216.6621856689453,-1.5657730102539062,,425,301
hf_validated,9356,seattle-wa,241965,FYL2QkIUfVM9mzBqP09Rgw,gsv,2023-04-19T17:29:31.927Z,train,gsv-seattle-241965-CurbRamp.png,2955,4380,16384,8192,338.78570556640625,-10.383928298950195,2.0,89.48954010009766,0.4203000068664551,,305,188
hf_validated,9357,newberg-or,6990,qS_CKnkzwfUGlvf4uPxIgQ,gsv,2019-10-04T12:42:11.689Z,train,gsv-newberg-6990-CurbRamp.png,10952,4103,13312,6656,281.5,-25.64285659790039,1.0,153.6128692626953,-0.7517852783203125,,290,213
hf_validated,9358,oradell-nj,14028,hqDjJY-HB1QdZG1BT1hXzw,gsv,2023-11-04T23:06:43.064Z,train,gsv-oradell-14028-CurbRamp.png,7206,4862,16384,8192,51.82143020629883,-35.0,1.0,35.364105224609375,0.5187699794769287,,87,150
hf_validated,9359,seattle-wa,247736,D548uCITS-Y-xm3BuGRwfA,gsv,2023-05-09T15:14:35.925Z,test,gsv-seattle-247736-CurbRamp.png,14862,4839,16384,8192,227.57142639160156,-24.375,2.0,79.87043762207031,-1.16497004032135,,346,138
hf_validated,9360,chicago-il,2081,La6NL22tuBbtuDKFXXhPew,gsv,2021-10-18T21:56:52.764Z,train,gsv-chicago-2081-CurbRamp.png,11259,5005,16384,8192,258.8459777832031,-20.602678298950195,3.0,189.45584106445312,-0.9386367797851562,,312,224
hf_validated,9361,chicago-il,2669,4h-pJRD5qEUEqb-ef1hq6w,gsv,2021-10-19T21:56:37.728Z,train,gsv-chicago-2669-CurbRamp.png,9789,4779,16384,8192,125.14732360839844,-14.046875,2.0,90.62625885009766,1.175994873046875,,367,252
hf_validated,9362,chicago-il,2243,zyxoK8Kd9wSH1mTAMpeNpA,gsv,2021-10-18T23:35:22.375Z,train,gsv-chicago-2243-CurbRamp.png,1411,3902,13312,6656,221.17857360839844,-13.551339149475098,3.0,356.14617919921875,-0.4151153564453125,,190,293
hf_validated,9363,columbus-oh,22367,IjdhVJoG_e1fs5PDLr0c1Q,gsv,2021-01-18T18:31:15.801Z,train,gsv-columbus-22367-CurbRamp.png,10531,4734,16384,8192,64.875,-20.0,1.0,356.5359191894531,-0.7682418823242188,,253,206
hf_validated,9364,newberg-or,2253,DlMkR9SxzBPxzmHVdT_aaQ,gsv,2019-03-09T13:36:55.44Z,train,gsv-newberg-2253-CurbRamp.png,2099,3947,13312,6656,153.1875,-6.75,1.0,271.70806884765625,-0.7719345092773438,,331,304
hf_validated,9365,columbus-oh,19465,-Oap_XPwQkZ9puzi4fI2Fg,gsv,2020-08-20T23:26:27.455Z,train,gsv-columbus-19465-CurbRamp.png,10889,4671,16384,8192,330.0647277832031,-14.631696701049805,2.0,274.1285400390625,-0.00272369384765625,,401,215
hf_validated,9366,columbus-oh,14772,R7dhzH6kDGOpuREm-945KQ,gsv,2020-05-26T23:42:57.612Z,train,gsv-columbus-14772-CurbRamp.png,1248,4644,16384,8192,33.41741180419922,-12.660714149475098,3.0,181.39547729492188,0.7861404418945312,,245,225
hf_validated,9367,seattle-wa,120072,zVyaJ5ZOR5Rrf-r_6PmRZQ,gsv,2020-12-13T16:05:17.959Z,train,gsv-seattle-120072-CurbRamp.png,14685,4773,16384,8192,121.6875,-15.8125,1.0,359.3636169433594,0.8604202270507812,,489,240
hf_validated,9368,chicago-il,15172,l1GyMdNbq0TDLalR3_HCRQ,gsv,2022-10-23T02:44:32.022Z,train,gsv-chicago-15172-CurbRamp.png,9044,4546,16384,8192,251.8878631591797,-8.859375,3.0,228.80636596679688,-0.3251190185546875,,250,267
hf_validated,9369,columbus-oh,22812,1hYTHQWXgrqR3WFALiSScw,gsv,2021-01-18T18:57:31.718Z,test,gsv-columbus-22812-CurbRamp.png,10613,4505,16384,8192,54.92856979370117,-9.544642448425293,3.0,2.694711446762085,0.06304168701171875,,384,226
hf_validated,9370,columbus-oh,743,xKbG1mXERXJw-2hHHpAHpQ,gsv,2019-12-01T14:41:37.473Z,train,gsv-columbus-743-CurbRamp.png,1066,3586,13312,6656,26.191965103149414,-9.207589149475098,3.0,172.2833709716797,2.5257568359375,,231,184
hf_validated,9371,seattle-wa,16885,P1IB_VTXQTUaaB0gAerePg,gsv,2019-04-27T07:21:53.844Z,train,gsv-seattle-16885-CurbRamp.png,4631,4909,16384,8192,173.57142639160156,-14.982142448425293,2.0,270.44232177734375,2.2120742797851562,,591,288
hf_validated,9372,seattle-wa,200429,tQC5T29ndJqAyFk3Et2u2A,gsv,2022-04-12T02:06:01.047Z,train,gsv-seattle-200429-CurbRamp.png,607,985,3328,1664,211.0625,-23.6875,1.0,325.61651611328125,0.40659332275390625,,361,195
hf_validated,9373,pittsburgh-pa,176,SOXMDuZ0kZYgQDJcjTCMcQ,gsv,2020-07-30T19:30:22.435Z,train,gsv-pittsburgh-176-CurbRamp.png,3276,5027,16384,8192,271.44866943359375,-24.73214340209961,1.0,337.0599670410156,0.9699249267578125,,65,253
hf_validated,9374,cdmx,3381,sS08XDkfHa80wAhdSpyJUA,gsv,2020-05-03T00:35:42.085Z,train,gsv-cdmx-3381-CurbRamp.png,14713,4722,16384,8192,123.25,-28.625,1.0,341.2334289550781,-0.1620025634765625,,368,144
hf_validated,9375,columbus-oh,26880,MpNX4hlf3-f_ULD_KcApQQ,gsv,2021-04-27T22:48:00.468Z,test,gsv-columbus-26880-CurbRamp.png,15360,4837,16384,8192,73.39955139160156,-13.986607551574707,2.0,273.33978271484375,0.5994186401367188,,329,269
hf_validated,9376,pittsburgh-pa,2532,a1__1i2l2cS24GfGWnoBeQ,gsv,2020-11-15T16:16:22.512Z,train,gsv-pittsburgh-2532-CurbRamp.png,14642,4985,16384,8192,41.0,-16.4375,1.0,247.65687561035156,0.45243072509765625,,290,262
hf_validated,9377,chicago-il,8209,K2pObizhVAsYri3bYkCyDg,gsv,2021-10-23T02:03:16.537Z,train,gsv-chicago-8209-CurbRamp.png,7795,4377,16384,8192,80.453125,-5.189732074737549,3.0,78.14970397949219,-0.6393890380859375,,77,268
hf_validated,9378,seattle-wa,5051,fFMB70DOhYKI5BfPd_UD7Q,gsv,2019-04-17T03:24:19.415Z,train,gsv-seattle-5051-CurbRamp.png,2166,3777,13312,6656,150.20535278320312,-17.45535659790039,2.0,270.7545166015625,-3.795609951019287,,349,173
hf_validated,9379,columbus-oh,23182,noy6HbIVEJpFi6Gr61o5VA,gsv,2021-01-18T19:18:54.625Z,test,gsv-columbus-23182-CurbRamp.png,12793,4577,16384,8192,54.72991180419922,-16.854909896850586,2.0,308.6698303222656,0.67822265625,,298,161
hf_validated,9380,seattle-wa,96978,TnGjx-7gook-CpW9cAN7Lg,gsv,2020-06-04T04:38:33.42Z,train,gsv-seattle-96978-CurbRamp.png,15869,5177,16384,8192,90.0,-34.25,1.0,243.77505493164062,-1.9660263061523438,,116,207
hf_validated,9381,newberg-or,718,mfUpaeca_6onLdBkhe75ow,gsv,2019-02-07T22:53:48.769Z,train,gsv-newberg-718-CurbRamp.png,9035,4540,13312,6656,343.625,-19.4375,1.0,276.16656494140625,-0.47281646728515625,,343,326
hf_validated,9382,pittsburgh-pa,14951,0P2QJh57CA79NFwu3P1Sow,gsv,2022-02-02T16:36:38.838Z,train,gsv-pittsburgh-14951-CurbRamp.png,3780,4968,16384,8192,272.875,-34.625,1.0,359.3923645019531,-3.0379867553710938,,295,142
hf_validated,9383,columbus-oh,14493,7-ahzGquzZqK5r36CGRc8A,gsv,2020-05-26T23:22:54.637Z,test,gsv-columbus-14493-CurbRamp.png,5953,4875,16384,8192,62.0,-17.0625,1.0,81.97166442871094,-1.702606201171875,,169,255
hf_validated,9384,newberg-or,6739,bSxCID6uBCpZmFV3qtVn2Q,gsv,2019-09-06T17:37:44.904Z,train,gsv-newberg-6739-CurbRamp.png,7347,3920,13312,6656,309.3058166503906,-35.0,1.0,268.427978515625,-1.8559341430664062,,212,124
hf_validated,9385,chicago-il,8455,PF1AYBTEc0z2_Qb0wg9gFw,gsv,2021-10-23T02:46:19.578Z,test,gsv-chicago-8455-CurbRamp.png,1455,4791,16384,8192,305.46875,-13.046875,3.0,89.1978988647461,-0.766448974609375,,254,298
hf_validated,9386,oradell-nj,3859,2da8-JK9IcnoqbyPHO0mVw,gsv,2022-04-27T19:29:03.42Z,train,gsv-oradell-3859-CurbRamp.png,5255,4728,16384,8192,116.05750274658203,-26.7450008392334,1.0,191.14608764648438,0.9840164184570312,,427,159
hf_validated,9387,columbus-oh,23951,kvCtISds_EoyjbbHJH5_OQ,gsv,2021-01-18T20:04:18.886Z,test,gsv-columbus-23951-CurbRamp.png,11496,5724,16384,8192,151.42857360839844,-30.75,1.0,53.859947204589844,0.2832183837890625,,227,289
hf_validated,9388,newberg-or,16589,IEHt4EYgKhT1mjpKOZ0STw,gsv,2019-11-26T23:53:31.852Z,train,gsv-newberg-16589-CurbRamp.png,10565,4977,13312,6656,39.75,-35.0,1.0,318.67364501953125,4.0848388671875,,475,319
hf_validated,9389,columbus-oh,28063,rX0IxkpXSZgE7PG9axgSOw,gsv,2021-06-22T22:34:26.452Z,test,gsv-columbus-28063-CurbRamp.png,3527,4753,16384,8192,27.5625,-11.482142448425293,1.0,125.48851776123047,0.2227783203125,,332,259
hf_validated,9390,newberg-or,16233,iXqngIn5_Vi9hh7ohJdesA,gsv,2019-10-26T04:18:14.887Z,test,gsv-newberg-16233-CurbRamp.png,11997,4089,13312,6656,2.0,-10.0,1.0,181.63430786132812,-0.8670883178710938,,114,336
hf_validated,9391,oradell-nj,1217,E1w3XpO0BadwWKxkSFdphA,gsv,2022-04-04T23:47:16.953Z,train,gsv-oradell-1217-CurbRamp.png,10202,5093,16384,8192,52.125,-27.5625,1.0,1.362876296043396,0.41532135009765625,,321,205
hf_validated,9392,columbus-oh,1765,ANTYkbA1RC73yT2jIjpITQ,gsv,2019-12-05T01:46:42.516Z,train,gsv-columbus-1765-CurbRamp.png,9650,4681,13312,6656,321.5,-34.625,1.0,224.9454345703125,-1.2156295776367188,,280,259
hf_validated,9393,columbus-oh,31668,2HP8wLu1ixaXp6kP31xMsg,gsv,2022-02-02T02:48:43.688Z,train,gsv-columbus-31668-CurbRamp.png,10033,4956,16384,8192,123.82366180419922,-21.160715103149414,2.0,91.94927978515625,-0.05517578125,,463,214
hf_validated,9394,seattle-wa,233089,istAX_jamSPs8GTBDepOLA,gsv,2023-02-06T01:01:44.109Z,train,gsv-seattle-233089-CurbRamp.png,3205,4799,16384,8192,219.625,-27.5,1.0,302.71649169921875,1.7758560180664062,,185,174
hf_validated,9395,cdmx,4009,QF-qLkE97X-l4HDWy85Z_g,gsv,2020-05-03T21:15:54.485Z,test,gsv-cdmx-4009-CurbRamp.png,10275,5212,16384,8192,252.32142639160156,-19.58035659790039,2.0,198.69003295898438,-0.500946044921875,,269,305
hf_validated,9396,seattle-wa,256541,3QEwR65027G5UqC5M3MoYw,gsv,2023-05-26T00:38:04.666Z,test,gsv-seattle-256541-CurbRamp.png,3586,4515,16384,8192,245.0,-12.3125,1.0,359.9045715332031,0.24409499764442444,,447,222
hf_validated,9397,cdmx,4867,uAvZwE5eBoU4Id8IQJq_qQ,gsv,2020-05-14T14:57:07.527Z,train,gsv-cdmx-4867-CurbRamp.png,13528,4589,16384,8192,124.875,-14.25,2.0,6.747509002685547,0.9650115966796875,,349,197
hf_validated,9398,chicago-il,10563,A36bUfZJdwf286MN_7NTww,gsv,2022-04-30T16:52:10.153Z,train,gsv-chicago-10563-CurbRamp.png,2754,4689,16384,8192,327.328125,-12.984375,3.0,90.64392852783203,0.670166015625,,455,242
hf_validated,9399,seattle-wa,163841,UQA2PF4JjCWj4ZJxVho08w,gsv,2021-07-12T16:45:30.859Z,train,gsv-seattle-163841-CurbRamp.png,14730,4817,16384,8192,232.42410278320312,-14.935267448425293,3.0,89.99544525146484,1.7206344604492188,,390,263
hf_validated,9400,seattle-wa,170629,B8mI6vFenwVNf_sMJw7EUw,gsv,2021-07-21T15:13:04.768Z,train,gsv-seattle-170629-CurbRamp.png,9749,4639,16384,8192,300.34375,-12.6875,3.0,269.0888366699219,0.29631805419921875,,434,221
hf_validated,9401,seattle-wa,251425,Ncp7LDg1sBWQBoPZE3bPHg,gsv,2023-05-16T21:23:05.895Z,train,gsv-seattle-251425-CurbRamp.png,5092,4553,16384,8192,282.0,-18.803571701049805,2.0,358.5895080566406,5.380104064941406,,467,130
hf_validated,9402,pittsburgh-pa,3861,U-2neeiO5l4i6oeX6223fQ,gsv,2020-11-30T17:11:49.945Z,train,gsv-pittsburgh-3861-CurbRamp.png,2068,4614,16384,8192,51.125,-13.1875,1.0,191.9591522216797,-1.8488082885742188,,399,229
hf_validated,9403,amsterdam,219,UpS2hlJOnG7wYyiIHBN_ug,gsv,2022-02-27T08:21:08.825Z,train,gsv-amsterdam-219-CurbRamp.png,3744,5416,16384,8192,53.9375,-32.0,1.0,160.84475708007812,1.0436019897460938,,411,223
hf_validated,9404,newberg-or,13006,AVFmy7sGW5x2BDXImeoYhw,gsv,2019-10-16T02:11:27.593Z,train,gsv-newberg-13006-CurbRamp.png,4746,3836,13312,6656,263.375,-26.1875,1.0,272.6533508300781,-0.13460540771484375,,44,190
hf_validated,9405,amsterdam,8322,kC51vS_AgsHS_6jUy0YPnw,gsv,2022-03-21T13:28:02.581Z,train,gsv-amsterdam-8322-CurbRamp.png,10563,4687,16384,8192,114.02008819580078,-14.741071701049805,2.0,63.227569580078125,-0.392303466796875,,376,218
hf_validated,9406,chicago-il,2345,Rj-KR98aJaPOQn-_THrcfg,gsv,2021-10-19T02:12:19.12Z,train,gsv-chicago-2345-CurbRamp.png,4128,5121,16384,8192,159.20089721679688,-24.285715103149414,2.0,267.839599609375,-0.4951324462890625,,592,233
hf_validated,9407,pittsburgh-pa,4545,vq0kRmOQOYgTSMlbfVx5Hg,gsv,2020-12-08T03:07:17.018Z,test,gsv-pittsburgh-4545-CurbRamp.png,8297,3889,13312,6656,51.26785659790039,-23.071428298950195,2.0,12.970605850219727,-2.067596435546875,,435,141
hf_validated,9408,chicago-il,4575,AGZPiC6HRvkra2p82hukwA,gsv,2021-10-21T23:29:28.294Z,train,gsv-chicago-4575-CurbRamp.png,5695,4558,16384,8192,69.3125,-22.4375,1.0,93.22234344482422,-1.1957550048828125,,144,172
hf_validated,9409,newberg-or,11584,laiGuRyeutJP83NpPhoifw,gsv,2019-10-12T05:09:29.303Z,train,gsv-newberg-11584-CurbRamp.png,2544,3851,13312,6656,341.3303527832031,-12.5,2.0,95.79605102539062,0.38210296630859375,,400,261
hf_validated,9410,oradell-nj,4801,cm_Ydch8-nwClcCXgZUVIg,gsv,2022-05-12T21:29:11.542Z,train,gsv-oradell-4801-CurbRamp.png,10093,4566,16384,8192,324.8125,-11.625,3.0,289.86639404296875,-1.1587295532226562,,532,209
hf_validated,9411,columbus-oh,22824,gOtMJ4XBtZoDCFvtu2Yuig,gsv,2021-01-18T18:59:04.532Z,train,gsv-columbus-22824-CurbRamp.png,15545,4398,16384,8192,82.82142639160156,-12.321428298950195,2.0,273.2884216308594,0.23681640625,,259,169
hf_validated,9412,columbus-oh,33053,u5GZLgfmcgevJEehvHxdbw,gsv,2022-03-10T22:41:02.602Z,train,gsv-columbus-33053-CurbRamp.png,12643,3746,13312,6656,235.019287109375,-16.508928298950195,2.0,67.33612823486328,1.4474029541015625,,288,175
hf_validated,9413,oradell-nj,12677,TwhFZ4tOYC2hZ-lKqLDoRQ,gsv,2022-12-07T04:36:31.428Z,train,gsv-oradell-12677-CurbRamp.png,9509,4986,16384,8192,116.4375,-25.4375,1.0,108.63040161132812,0.17767000198364258,,491,211
hf_validated,9414,columbus-oh,10277,FEy-Xw48rOoYOTMLbyxCtw,gsv,2020-02-21T05:15:59.068Z,train,gsv-columbus-10277-CurbRamp.png,15362,4701,16384,8192,163.64285278320312,-20.089284896850586,2.0,349.5097351074219,-1.4784469604492188,,150,161
hf_validated,9415,chicago-il,870,YeJvTYR-Vt-vn70Aimrr9g,gsv,2021-09-27T14:24:28.735Z,train,gsv-chicago-870-CurbRamp.png,15171,4536,16384,8192,315.3125,-26.4375,1.0,178.91009521484375,-0.0245361328125,,473,134
hf_validated,9416,pittsburgh-pa,14843,PGIqLojHKRGTdvD8UhSGEg,gsv,2022-02-02T15:52:32.817Z,train,gsv-pittsburgh-14843-CurbRamp.png,15524,4650,16384,8192,152.51785278320312,-10.290178298950195,1.0,349.14801025390625,-4.142585754394531,,346,252
hf_validated,9417,columbus-oh,29493,ixozFdxhnwhinYGtIPmn3g,gsv,2021-08-24T23:29:10.799Z,train,gsv-columbus-29493-CurbRamp.png,5968,4727,16384,8192,217.75892639160156,-15.294642448425293,2.0,273.2938232421875,-0.613067626953125,,442,223
hf_validated,9418,seattle-wa,208964,kWKKydc3lDvQeTH4wykV6g,gsv,2022-06-04T00:44:00.683Z,train,gsv-seattle-208964-CurbRamp.png,7447,4729,16384,8192,83.875,-35.0,1.0,76.934326171875,-2.4662704467773438,,200,109
hf_validated,9419,seattle-wa,47546,mLq_XD-To0FreLpZ0kp2RA,gsv,2019-05-04T01:35:10.289Z,train,gsv-seattle-47546-CurbRamp.png,6417,4279,16384,8192,59.5,-5.535714149475098,2.0,79.14628601074219,-5.3192138671875,,107,224
hf_validated,9420,chicago-il,10519,bFYEz5hJEhiWkJja90n7HQ,gsv,2022-04-29T21:34:58.49Z,train,gsv-chicago-10519-CurbRamp.png,11127,4868,16384,8192,238.90625,-17.8125,3.0,179.32333374023438,0.6627960205078125,,480,220
hf_validated,9421,pittsburgh-pa,15125,Tj2eshzjhZ-q6xfNFcbgzQ,gsv,2022-02-02T20:54:20.501Z,train,gsv-pittsburgh-15125-CurbRamp.png,9618,4637,16384,8192,14.928571701049805,-6.776785850524902,2.0,2.669307231903076,-0.45804595947265625,,605,313
hf_validated,9422,seattle-wa,241922,hfipn0A6cWTogBa3Q2qaDg,gsv,2023-04-19T16:19:59.076Z,train,gsv-seattle-241922-CurbRamp.png,10242,5454,16384,8192,137.06919860839844,-34.50893020629883,2.0,91.5643310546875,1.4228800535202026,,355,181
hf_validated,9423,walla-walla,284,BiE2nhPZuSKZSUK6KH9Rcg,gsv,2023-10-11T22:25:11.88Z,test,gsv-walla_walla-284-CurbRamp.png,14244,4621,16384,8192,262.875,-3.3125,1.0,142.1907958984375,-0.1829800009727478,,438,294
hf_validated,9424,seattle-wa,80051,rjH-Z_Ba6fC6JazX7WCkdw,gsv,2019-09-06T20:52:27.559Z,train,gsv-seattle-80051-CurbRamp.png,865,4841,16384,8192,13.1875,-8.375,1.0,178.10411071777344,2.7276840209960938,,384,291
hf_validated,9425,oradell-nj,7452,4wvGFjK6sssrkYz0Bl4H9A,gsv,2022-07-14T18:56:58.512Z,train,gsv-oradell-7452-CurbRamp.png,9947,4683,16384,8192,276.75,-18.5,1.0,201.3148193359375,-2.0237884521484375,,99,224
hf_validated,9426,spgg,51134,vUmaW973dXrgZnMz7C3o6Q,gsv,2021-02-09T05:42:19.742Z,train,gsv-spgg-51134-CurbRamp.png,3372,5421,16384,8192,299.0,-29.375,1.0,15.044258117675781,-4.759513854980469,,185,261
hf_validated,9427,oradell-nj,5269,LW8BGJWg75H3LeFl1s4wHQ,gsv,2022-05-26T17:34:08.824Z,train,gsv-oradell-5269-CurbRamp.png,15869,4281,16384,8192,353.109375,0.0,3.0,180.7376251220703,0.5728988647460938,,266,344
hf_validated,9428,spgg,7532,zaoPLOq7Qwc-7jzMXizzeA,gsv,2020-09-07T02:02:56.329Z,test,gsv-spgg-7532-CurbRamp.png,2460,3856,13312,6656,157.5625,-34.625,1.0,290.9407958984375,-1.1543197631835938,,494,112
hf_validated,9429,chicago-il,1199,8RkajyyzgBsmPtrt5xhR9Q,gsv,2021-09-27T16:37:41.145Z,train,gsv-chicago-1199-CurbRamp.png,8086,4684,16384,8192,27.6875,-20.75,1.0,52.75160598754883,0.0572052001953125,,508,197
hf_validated,9430,chicago-il,22141,vAPQ3wQqQ1fDg5QnaWUSwQ,gsv,2023-02-21T20:21:35.702Z,train,gsv-chicago-22141-CurbRamp.png,14834,5747,16384,8192,352.4375,-34.9375,1.0,194.96890258789062,-2.3511900901794434,,301,252
hf_validated,9431,columbus-oh,30763,wKZeYV-xaKlA6qBarAR0Ow,gsv,2021-10-26T22:59:59.742Z,train,gsv-columbus-30763-CurbRamp.png,9208,4810,16384,8192,26.5625,-17.125,1.0,2.9310991764068604,-1.0677719116210938,,352,231
hf_validated,9432,newberg-or,14679,6EMYiCs9RrBuRYJQ9ALv9Q,gsv,2019-10-21T18:23:14.586Z,train,gsv-newberg-14679-CurbRamp.png,8011,3885,13312,6656,37.5625,-20.75,1.0,0.9259278178215027,-0.7458724975585938,,360,204
hf_validated,9433,columbus-oh,38251,CdhGm1xkaM0o6-rFoVNnpw,gsv,2023-05-27T19:29:13.227Z,train,gsv-columbus-38251-CurbRamp.png,14756,5095,16384,8192,94.0,-31.625,1.0,270.9729919433594,1.1788400411605835,,101,213
hf_validated,9434,chicago-il,2929,PA-r6y3sHM01ex8Ry46xXA,gsv,2021-10-19T23:18:00.179Z,train,gsv-chicago-2929-CurbRamp.png,4037,4781,16384,8192,92.3125,-32.75,1.0,188.45266723632812,-0.26766204833984375,,391,125
hf_validated,9435,newberg-or,4889,LWHPJa8XoAddn3hIjcwQoQ,gsv,2019-04-10T19:06:10.541Z,train,gsv-newberg-4889-CurbRamp.png,9745,4501,13312,6656,353.5625,-24.625,1.0,259.02703857421875,0.4813385009765625,,300,288
