split,filename,city,label_id,label_uid,pano_id,lat,lng,normalized_x,normalized_y,missing-tactile-warning,narrow,not-enough-landing-space,not-level-with-street,parallel-lines,points-into-traffic,pooled-water,steep,surface-problem,tactile-warning
train,seattle-wa__209420__fov50.jpg,seattle-wa,209420,seattle-wa:209420,MsrL88xnSm3W2QTNTmtkeQ,47.699563,-122.339665,0.259722,0.570833,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__234282__fov50.jpg,seattle-wa,234282,seattle-wa:234282,ao3BFTP6H8-4LzbHtbM7mQ,47.700271,-122.364722,0.670833,0.24375,0,0,0,0,0,1,0,0,0,0
train,seattle-wa__215812__fov50.jpg,seattle-wa,215812,seattle-wa:215812,unKLrtKLDAafg6mbVzrMSQ,47.690602,-122.366196,0.629167,0.354167,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__52349__fov50.jpg,seattle-wa,52349,seattle-wa:52349,aLuKrCUicf32FEm0sLXpRw,47.581097,-122.383972,0.723611,0.360417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__5604__fov50.jpg,seattle-wa,5604,seattle-wa:5604,cE0Wyi_5yLarW3TtZ9aemw,47.601711,-122.310142,0.440278,0.235417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__66958__fov50.jpg,seattle-wa,66958,seattle-wa:66958,TcMJjSQvqkjMivdUGd-O6A,47.655754,-122.320717,0.325,0.33125,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__109823__fov50.jpg,seattle-wa,109823,seattle-wa:109823,HMhq4ISfmQF701s2Ni6jJQ,47.575199,-122.286606,0.275,0.375,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__85686__fov50.jpg,seattle-wa,85686,seattle-wa:85686,Qu6tBvt5-RxqpDMzAEhElQ,47.578628,-122.30809,0.268056,0.295833,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__234226__fov50.jpg,seattle-wa,234226,seattle-wa:234226,-QZmMV73Vg5L85c7x3x9Jw,47.679472,-122.279498,0.5875,0.404167,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__186740__fov50.jpg,seattle-wa,186740,seattle-wa:186740,v52Apd3J6bz33DCRIThR3Q,47.574112,-122.308278,0.613889,0.354167,1,0,0,0,0,1,0,0,0,0
train,seattle-wa__101652__fov50.jpg,seattle-wa,101652,seattle-wa:101652,_2AICJFJPGSifSnss9w2_g,47.612884,-122.319488,0.684722,0.333333,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__69800__fov50.jpg,seattle-wa,69800,seattle-wa:69800,8a-O-etpZAEalnK7xwYMXA,47.656807,-122.340889,0.704167,0.522917,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__100303__fov50.jpg,seattle-wa,100303,seattle-wa:100303,_2eUBD5rLmE44pYULhHzaA,47.60001,-122.332947,0.640278,0.402083,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__102692__fov50.jpg,seattle-wa,102692,seattle-wa:102692,kKLFNSyZG-_j_IC7pHHkfQ,47.605183,-122.334961,0.445833,0.385417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__192939__fov50.jpg,seattle-wa,192939,seattle-wa:192939,YOtoeEqEASkOnP6NSbegSg,47.548698,-122.300932,0.406944,0.377083,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__180517__fov50.jpg,seattle-wa,180517,seattle-wa:180517,wFrvtB_j-j30HWLZed6Nug,47.686735,-122.389751,0.643056,0.347917,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__256584__fov50.jpg,seattle-wa,256584,seattle-wa:256584,sWTe3kellhy-2qkAXidzKw,47.562895,-122.390883,0.611111,0.572917,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__141871__fov50.jpg,seattle-wa,141871,seattle-wa:141871,9RQFYHzK7qJ5qCLHwRzeIA,47.604564,-122.329762,0.336111,0.383333,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__70879__fov50.jpg,seattle-wa,70879,seattle-wa:70879,F4g7Z0B0lCff4ROvz3wU1A,47.686897,-122.387459,0.725,0.4875,1,0,0,0,0,1,0,0,0,0
train,seattle-wa__98847__fov50.jpg,seattle-wa,98847,seattle-wa:98847,s_sY-MxsMVVi_O735h8CUg,47.609104,-122.332512,0.534722,0.345833,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__29440__fov50.jpg,seattle-wa,29440,seattle-wa:29440,vkLP_yvCVMIz1YFyovHdWw,47.616451,-122.301483,0.398611,0.327083,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__236559__fov50.jpg,seattle-wa,236559,seattle-wa:236559,tMVXSoid0cXfz-F0jzRfSQ,47.541399,-122.294723,0.497222,0.216667,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__30356__fov50.jpg,seattle-wa,30356,seattle-wa:30356,l_q7uUE11-oVaPOKSvg5iQ,47.683086,-122.303947,0.555556,0.61875,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__171829__fov50.jpg,seattle-wa,171829,seattle-wa:171829,Zme53Ss4e7jqF4BrDAPgWg,47.690714,-122.371513,0.655556,0.385417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__205574__fov50.jpg,seattle-wa,205574,seattle-wa:205574,iMSHYhzqgEZLxKpMNamD-w,47.701469,-122.335624,0.459722,0.5,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__256423__fov50.jpg,seattle-wa,256423,seattle-wa:256423,u2HHvauPMiI0DhcjE7xFKg,47.544687,-122.375012,0.331944,0.335417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__139082__fov50.jpg,seattle-wa,139082,seattle-wa:139082,cy-73HGuXgLPXdau2GtSkQ,47.632266,-122.359161,0.788889,0.452083,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__194322__fov50.jpg,seattle-wa,194322,seattle-wa:194322,FT-XkaOoh0U0WTUofEso3Q,47.555616,-122.269746,0.245833,0.391667,0,0,0,0,0,1,0,0,0,0
train,seattle-wa__180470__fov50.jpg,seattle-wa,180470,seattle-wa:180470,e467m6zp72zJAtV0TcQxIA,47.675947,-122.376341,0.533333,0.460417,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__128857__fov50.jpg,seattle-wa,128857,seattle-wa:128857,TX5KENfWpac8yRk8IT7teQ,47.603261,-122.291717,0.315278,0.485417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__145274__fov50.jpg,seattle-wa,145274,seattle-wa:145274,rvQaI5he2y4-XswiUqZZSA,47.618093,-122.346368,0.35,0.358333,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__240638__fov50.jpg,seattle-wa,240638,seattle-wa:240638,8sEYq8k9-vOKQanLTUdTUw,47.539749,-122.275303,0.634722,0.43125,1,1,0,0,0,1,0,0,0,0
train,seattle-wa__10368__fov50.jpg,seattle-wa,10368,seattle-wa:10368,BfIiIRwdYc8rEh7eH05niA,47.682999,-122.308891,0.422222,0.16875,0,0,0,0,0,1,0,0,0,0
train,seattle-wa__96704__fov50.jpg,seattle-wa,96704,seattle-wa:96704,bf6Fk17fKuK00iwkWJLr7w,47.636368,-122.277199,0.681944,0.575,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__158106__fov50.jpg,seattle-wa,158106,seattle-wa:158106,n0OcXyrdv9mwoHGgqBvF2A,47.655385,-122.354597,0.605556,0.61875,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__7493__fov50.jpg,seattle-wa,7493,seattle-wa:7493,SiL7KutEaHtPE07CQabUUA,47.673786,-122.384651,0.415278,0.28125,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__108630__fov50.jpg,seattle-wa,108630,seattle-wa:108630,e0s3xa-Va0O13xfzRPXW7g,47.60083,-122.298004,0.604167,0.36875,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__188009__fov50.jpg,seattle-wa,188009,seattle-wa:188009,c8T-ZFh2sB_hf8ptIls3pQ,47.601756,-122.303707,0.275,0.166667,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__183655__fov50.jpg,seattle-wa,183655,seattle-wa:183655,StFa3C-R3gIiV2bWFAkxjg,47.639288,-122.40126,0.486111,0.36875,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__187168__fov50.jpg,seattle-wa,187168,seattle-wa:187168,NcPm6U4_qMqcUQWa3oTpnw,47.658908,-122.327381,0.690278,0.525,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__49563__fov50.jpg,seattle-wa,49563,seattle-wa:49563,fAXpbIlxdbgE00VofWQY8w,47.544525,-122.388786,0.331944,0.304167,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__268940__fov50.jpg,seattle-wa,268940,seattle-wa:268940,1rFKUQfX6TGErVquJpl4Ug,47.531959,-122.350531,0.805556,0.583333,1,0,0,0,0,1,0,0,0,0
train,seattle-wa__147073__fov50.jpg,seattle-wa,147073,seattle-wa:147073,WpbSsDFtK01BXPUuR4TMYw,47.690528,-122.384277,0.748611,0.59375,1,0,0,1,0,0,0,0,0,0
train,seattle-wa__98505__fov50.jpg,seattle-wa,98505,seattle-wa:98505,ICoE8T-ECjd8YLoUOa7_vA,47.612846,-122.3116,0.684722,0.59375,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__196881__fov50.jpg,seattle-wa,196881,seattle-wa:196881,l2cQS0V2B6e_aeWMFslaEg,47.564192,-122.284923,0.572222,0.447917,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__244481__fov50.jpg,seattle-wa,244481,seattle-wa:244481,OCwCB9RIUIYdh1u2K3YPYw,47.523252,-122.276243,0.880556,0.5875,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__232075__fov50.jpg,seattle-wa,232075,seattle-wa:232075,SXGk5nrg0jbwXq7IjZKY-Q,47.565548,-122.295307,0.848611,0.495833,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__190387__fov50.jpg,seattle-wa,190387,seattle-wa:190387,cJ0C1teLPJGTnS1Xwe6Xsg,47.552756,-122.332507,0.423611,0.5375,0,0,0,0,0,1,0,0,0,0
train,seattle-wa__105394__fov50.jpg,seattle-wa,105394,seattle-wa:105394,UbbuNhaplJYZouYuOkAoAA,47.685047,-122.391006,0.794444,0.410417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__41254__fov50.jpg,seattle-wa,41254,seattle-wa:41254,M1a7LeWe5-_PI_m-qt02eg,47.699673,-122.351349,0.554167,0.6625,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__123441__fov50.jpg,seattle-wa,123441,seattle-wa:123441,i7Dtc5eQwwlnGtFzsYVUFw,47.628652,-122.285565,0.3,0.46875,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__208187__fov50.jpg,seattle-wa,208187,seattle-wa:208187,pVgjivpLlM4EfS0GgToHHw,47.564298,-122.29347,0.3125,0.491667,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__1132__fov50.jpg,seattle-wa,1132,seattle-wa:1132,dd2exQVRvH26Z-U9btR-tQ,47.665817,-122.285996,0.398611,0.620833,1,0,0,0,0,1,0,0,0,0
train,seattle-wa__240778__fov50.jpg,seattle-wa,240778,seattle-wa:240778,7uGejz2kiLPPVk1TcO0Vag,47.704814,-122.290798,0.934722,0.579167,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__68486__fov50.jpg,seattle-wa,68486,seattle-wa:68486,HnOr6x-5a6XgLC3X3p7DBQ,47.600098,-122.30645,0.168056,0.727083,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__96450__fov50.jpg,seattle-wa,96450,seattle-wa:96450,HIhMMAYiX4nJZm7GNOHdjA,47.655914,-122.400742,0.751389,0.30625,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__158569__fov50.jpg,seattle-wa,158569,seattle-wa:158569,LO7BoPz4SagG8vTJ5tCEHw,47.660263,-122.359702,0.523611,0.410417,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__91037__fov50.jpg,seattle-wa,91037,seattle-wa:91037,g0kskJSQVRkZXwH8mmA3gA,47.557949,-122.316246,0.544444,0.360417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__100552__fov50.jpg,seattle-wa,100552,seattle-wa:100552,X7-zcZpxA_CMxVNsZi4nLw,47.654076,-122.344788,0.395833,0.5125,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__13859__fov50.jpg,seattle-wa,13859,seattle-wa:13859,RO0C24MgKKXC74a2Y6j5zw,47.683121,-122.285301,0.518056,0.585417,0,0,0,0,0,1,0,0,0,0
train,seattle-wa__102685__fov50.jpg,seattle-wa,102685,seattle-wa:102685,58cJsbvIG5I1tyyyQv3rKw,47.605194,-122.335304,0.743056,0.527083,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__272527__fov50.jpg,seattle-wa,272527,seattle-wa:272527,QN5E_hi2TPHxQQ9QpSa0xQ,47.533491,-122.328231,0.958333,0.410417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__239896__fov50.jpg,seattle-wa,239896,seattle-wa:239896,-437sRMAYnCUpNLpc1pGDg,47.528174,-122.36459,0.655556,0.508333,0,0,0,0,0,0,1,0,0,0
train,seattle-wa__36015__fov50.jpg,seattle-wa,36015,seattle-wa:36015,TfZTLdVqY2sx7nRHNnoCgw,47.664955,-122.352776,0.273611,0.35,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__240659__fov50.jpg,seattle-wa,240659,seattle-wa:240659,19gs81Bd2FUnkWFXFImuAg,47.540742,-122.278149,0.606944,0.241667,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__232554__fov50.jpg,seattle-wa,232554,seattle-wa:232554,rxcw7qkO8N4EKeySkG6j-A,47.701281,-122.325956,0.395833,0.6625,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__190661__fov50.jpg,seattle-wa,190661,seattle-wa:190661,00WCIfeoGC33NDp8s0_KGg,47.545962,-122.283413,0.536111,0.479167,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__237__fov50.jpg,seattle-wa,237,seattle-wa:237,mADzhX_EbNX-almFPPDqZQ,47.575012,-122.303406,0.438889,0.2875,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__160747__fov50.jpg,seattle-wa,160747,seattle-wa:160747,zWcZ1Q1aOi7SrZU95cdMbQ,47.677837,-122.356357,0.477778,0.30625,0,0,0,0,0,1,0,0,0,0
train,seattle-wa__881__fov50.jpg,seattle-wa,881,seattle-wa:881,Vpv8nU0VhkZ2EzOref_OIQ,47.593803,-122.383736,0.6,0.329167,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__190530__fov50.jpg,seattle-wa,190530,seattle-wa:190530,KIOwpToFQQi4QK6hxq2Jjg,47.695906,-122.338613,0.473611,0.41875,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__104160__fov50.jpg,seattle-wa,104160,seattle-wa:104160,Wouj2a1meozhM6WwzS6Mag,47.649578,-122.360779,0.665278,0.185417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__106433__fov50.jpg,seattle-wa,106433,seattle-wa:106433,4LVVwMqhhtzS9pPAJZo0fA,47.607235,-122.303879,0.363889,0.254167,0,0,0,0,0,1,0,0,0,0
train,seattle-wa__99014__fov50.jpg,seattle-wa,99014,seattle-wa:99014,lKvP-nq2fHuiCI665VWouA,47.663544,-122.347603,0.6,0.504167,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__233803__fov50.jpg,seattle-wa,233803,seattle-wa:233803,o_hqvAjhiyShPAGURDel2w,47.679592,-122.359551,0.277778,0.277083,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__96987__fov50.jpg,seattle-wa,96987,seattle-wa:96987,EKtrcsSmS5hti5UR2xNTSw,47.578682,-122.305504,0.488889,0.695833,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__27166__fov50.jpg,seattle-wa,27166,seattle-wa:27166,xHArivKhZTatkqGcknU_jw,47.594025,-122.309982,0.409722,0.297917,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__96487__fov50.jpg,seattle-wa,96487,seattle-wa:96487,1NRejttdzhpNe-ywYPSsEg,47.64024,-122.36219,0.45,0.727083,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__237228__fov50.jpg,seattle-wa,237228,seattle-wa:237228,iHjKZlOyIfraIBnDzWJ5zQ,47.531812,-122.367156,0.866667,0.425,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__156356__fov50.jpg,seattle-wa,156356,seattle-wa:156356,cXNjiZrDbsAQtLNUXcW2Dg,47.6614,-122.366095,0.438889,0.339583,1,1,0,0,0,1,0,0,0,0
train,seattle-wa__191021__fov50.jpg,seattle-wa,191021,seattle-wa:191021,pVgjivpLlM4EfS0GgToHHw,47.564302,-122.293455,0.594444,0.410417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__116932__fov50.jpg,seattle-wa,116932,seattle-wa:116932,-cwI3Da84-kAoeTyk8rRVA,47.644945,-122.410889,0.336111,0.402083,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__274160__fov50.jpg,seattle-wa,274160,seattle-wa:274160,EgdPJo1W6zvUy-HxG2_YEQ,47.577589,-122.396461,0.591667,0.4125,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__217649__fov50.jpg,seattle-wa,217649,seattle-wa:217649,jjxevCKQYcvpJjCT6l2HVA,47.69642,-122.344447,0.266667,0.529167,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__49137__fov50.jpg,seattle-wa,49137,seattle-wa:49137,4dxjAWcF8o75f4PCiqKYyg,47.557621,-122.395065,0.2125,0.25,0,0,0,0,0,1,0,0,0,0
train,seattle-wa__67511__fov50.jpg,seattle-wa,67511,seattle-wa:67511,h8YipwX-8eUl1X1HQIMDhw,47.58371,-122.301521,0.473611,0.545833,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__186802__fov50.jpg,seattle-wa,186802,seattle-wa:186802,uX866Wd8X1D7WgfX78buvQ,47.583022,-122.31459,0.847222,0.3625,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__163963__fov50.jpg,seattle-wa,163963,seattle-wa:163963,ESMmMvgb5d7XIjtg2sFImQ,47.668471,-122.35453,0.440278,0.508333,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__224074__fov50.jpg,seattle-wa,224074,seattle-wa:224074,tukHbDM3AcLBoK1-GPxyIw,47.544889,-122.260281,0.633333,0.358333,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__1262__fov50.jpg,seattle-wa,1262,seattle-wa:1262,fz5xclCGUL9z1Oy-o3orFA,47.524635,-122.370026,0.420833,0.34375,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__234253__fov50.jpg,seattle-wa,234253,seattle-wa:234253,UGphfIIBG1H-hRGnVE_ncg,47.691319,-122.360765,0.5125,0.489583,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__110440__fov50.jpg,seattle-wa,110440,seattle-wa:110440,wjXZk6UIQjuWDWTfXGsJ8A,47.581074,-122.304207,0.643056,0.572917,1,1,0,0,0,1,0,0,0,0
train,seattle-wa__23554__fov50.jpg,seattle-wa,23554,seattle-wa:23554,GPPg6GDvU03bs8Ru7OnMpw,47.57151,-122.322906,0.330556,0.45,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__126514__fov50.jpg,seattle-wa,126514,seattle-wa:126514,0LvoT8mQj8orCEegabD2Fg,47.607763,-122.331176,0.433333,0.158333,1,0,0,1,0,0,0,0,0,0
train,seattle-wa__158048__fov50.jpg,seattle-wa,158048,seattle-wa:158048,NNhEtHeGpAIlFm_Yv9MACQ,47.65284,-122.356539,0.325,0.53125,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__54460__fov50.jpg,seattle-wa,54460,seattle-wa:54460,TZEc78WBuHFJcIibpqKNJw,47.5522,-122.319977,0.265278,0.4375,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__99952__fov50.jpg,seattle-wa,99952,seattle-wa:99952,idrQNsZcCqX29AtwI1DQUA,47.612083,-122.282089,0.452778,0.38125,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__113994__fov50.jpg,seattle-wa,113994,seattle-wa:113994,gQitzmlL9APfYw9liRbIJA,47.67606,-122.360573,0.401389,0.504167,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__1480__fov50.jpg,seattle-wa,1480,seattle-wa:1480,EXEjEDuPiMJdaZUQ4ME4Dg,47.64954,-122.305916,0.7125,0.558333,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__180063__fov50.jpg,seattle-wa,180063,seattle-wa:180063,gCGUl5Smt8HbE-QdtUKovw,47.626076,-122.292542,0.534722,0.435417,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__192918__fov50.jpg,seattle-wa,192918,seattle-wa:192918,txBtSHPxgsTxj8F7Wz3jLw,47.550102,-122.301577,0.486111,0.45,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__204850__fov50.jpg,seattle-wa,204850,seattle-wa:204850,SB9SFg-l0OKchZoqsVu1xQ,47.70312,-122.333793,0.655556,0.258333,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__85846__fov50.jpg,seattle-wa,85846,seattle-wa:85846,7yDVUnQToMFFA3ja648piA,47.583786,-122.313484,0.9,0.575,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__262697__fov50.jpg,seattle-wa,262697,seattle-wa:262697,OnTKIFMvjgEema9lPg0WDQ,47.577538,-122.390642,0.918056,0.816667,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__165525__fov50.jpg,seattle-wa,165525,seattle-wa:165525,vi0V1pot_GggOU68SXLX5A,47.624427,-122.299787,0.429167,0.427083,1,0,0,0,0,1,0,0,0,0
train,seattle-wa__25658__fov50.jpg,seattle-wa,25658,seattle-wa:25658,jPqr1a17XepLyWG2DJMfFw,47.569897,-122.370827,0.241667,0.34375,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__142969__fov50.jpg,seattle-wa,142969,seattle-wa:142969,U2b4VzvSkVSX066K_badDQ,47.672088,-122.337607,0.245833,0.40625,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__139433__fov50.jpg,seattle-wa,139433,seattle-wa:139433,txPEP0rG7VZBn1DwsL6tGw,47.679596,-122.32588,0.311111,0.30625,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__8578__fov50.jpg,seattle-wa,8578,seattle-wa:8578,7DwbxGvPECjKaGldDjQz_w,47.65834,-122.284058,0.404167,0.304167,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__179467__fov50.jpg,seattle-wa,179467,seattle-wa:179467,6CxRMuPsU2ZmkJ6eSFfezQ,47.690476,-122.391895,0.648611,0.383333,1,0,0,0,0,0,0,0,1,0
train,seattle-wa__69795__fov50.jpg,seattle-wa,69795,seattle-wa:69795,8a-O-etpZAEalnK7xwYMXA,47.656921,-122.340729,0.490278,0.560417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__158788__fov50.jpg,seattle-wa,158788,seattle-wa:158788,KGD3kx8Q1RDe77lgmwPAJg,47.661502,-122.347848,0.1375,0.608333,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__29196__fov50.jpg,seattle-wa,29196,seattle-wa:29196,9YKysNjqKOI9l1RVYJVn0w,47.571712,-122.329208,0.972222,0.641667,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__94883__fov50.jpg,seattle-wa,94883,seattle-wa:94883,h2M1VMtqQ_gTVm-GswAYFA,47.606125,-122.303795,0.479167,0.341667,1,0,0,1,0,0,0,0,0,0
train,seattle-wa__254814__fov50.jpg,seattle-wa,254814,seattle-wa:254814,cmr64u3BS4Qfa8_2FIxhHw,47.526298,-122.270086,0.443056,0.510417,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__80050__fov50.jpg,seattle-wa,80050,seattle-wa:80050,rjH-Z_Ba6fC6JazX7WCkdw,47.527935,-122.287872,0.163889,0.445833,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__245785__fov50.jpg,seattle-wa,245785,seattle-wa:245785,hG_9DIyDaXl6RPyITtSdIQ,47.529907,-122.280472,0.619444,0.6875,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__182119__fov50.jpg,seattle-wa,182119,seattle-wa:182119,NbU-8ztpVyGNQAk1GVZlyA,47.620461,-122.307284,0.252778,0.60625,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__70375__fov50.jpg,seattle-wa,70375,seattle-wa:70375,k4MXGWSz2JlDE3ttR_yDKw,47.661324,-122.343689,0.394444,0.383333,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__134429__fov50.jpg,seattle-wa,134429,seattle-wa:134429,ceE5sNu5xxAFD9NVPWSFag,47.632351,-122.352777,0.2875,0.18125,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__137410__fov50.jpg,seattle-wa,137410,seattle-wa:137410,w6xUhDkBjlhU_YQqwGZRdQ,47.663742,-122.375991,0.386111,0.527083,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__233807__fov50.jpg,seattle-wa,233807,seattle-wa:233807,o_hqvAjhiyShPAGURDel2w,47.679512,-122.359411,0.704167,0.325,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__1178__fov50.jpg,seattle-wa,1178,seattle-wa:1178,Rv4Qykv2Ru5AxSRJPyCfvA,47.610966,-122.342537,0.355556,0.447917,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__13344__fov50.jpg,seattle-wa,13344,seattle-wa:13344,5qtP2srFhL4gZgQixgHtfg,47.62669,-122.298859,0.533333,0.377083,1,0,0,1,0,0,0,0,0,0
train,seattle-wa__82303__fov50.jpg,seattle-wa,82303,seattle-wa:82303,eYuHkS8M4C_6rWOXE1MAOw,47.540318,-122.298492,0.469444,0.658333,0,0,0,0,0,0,0,0,1,0
train,seattle-wa__123208__fov50.jpg,seattle-wa,123208,seattle-wa:123208,GKReOzl-4HDmiXIdUxvXMQ,47.64862,-122.342699,0.563889,0.522917,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__252994__fov50.jpg,seattle-wa,252994,seattle-wa:252994,x0OLMdTl1Y1eFKQx3yY5HQ,47.537062,-122.267241,0.354167,0.404167,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__90919__fov50.jpg,seattle-wa,90919,seattle-wa:90919,1sGapG1ySYonhs9aCvB5PQ,47.652306,-122.402374,0.733333,0.33125,1,0,0,0,0,1,0,0,0,0
train,seattle-wa__165608__fov50.jpg,seattle-wa,165608,seattle-wa:165608,0pHeijWumMEUUL3sVQsDww,47.619254,-122.302666,0.354167,0.572917,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__170338__fov50.jpg,seattle-wa,170338,seattle-wa:170338,7zsS36W3sIOT-Xl9FOOpIQ,47.615122,-122.3269,0.579167,0.302083,1,0,0,0,0,0,0,0,0,0
train,seattle-wa__209242__fov50.jpg,seattle-wa,209242,seattle-wa:209242,R-GRJiPlxa3X1xEa9zmUmA,47.694193,-122.384951,0.398611,0.197917,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__88320__fov50.jpg,seattle-wa,88320,seattle-wa:88320,8zN68L_m7io5_ppWk_fVYQ,47.692665,-122.344673,0.145833,0.327083,0,0,0,0,0,0,0,0,0,0
train,seattle-wa__122972__fov50.jpg,seattle-wa,122972,seattle-wa:122972,L3sgKE2E7E9tf9V065Q4Kw,47.641224,-122.39825,0.283333,0.529167,1,0,0,0,0,1,0,0,0,0
train,seattle-wa__139631__fov50.jpg,seattle-wa,139631,seattle-wa:139631,l8mCb1FNLvb3ddGPbNXwfQ,47.622536,-122.292082,0.322222,0.34375,0,0,0,0,0,0,0,0,0,0
