filename,city,label_id,pano_id,pano_in_train,nearest_train_m,missing-tactile-warning,narrow,not-enough-landing-space,not-level-with-street,parallel-lines,points-into-traffic,pooled-water,steep,surface-problem,tactile-warning,prob:missing-tactile-warning,prob:narrow,prob:not-enough-landing-space,prob:not-level-with-street,prob:parallel-lines,prob:points-into-traffic,prob:pooled-water,prob:steep,prob:surface-problem,prob:tactile-warning
seattle-wa__137809__fov90.jpg,seattle-wa,137809,jiXujQNvCM_EggL2RQTa_g,False,25.40604,1,0,0,0,0,0,0,0,0,0,0.999651,8.1e-05,3e-06,6e-06,0.0,5.1e-05,2.3e-05,7e-06,6e-06,0.0
seattle-wa__157995__fov90.jpg,seattle-wa,157995,OKhVw3MeXb6SjOapD1OhmQ,True,9.470557,1,0,0,0,0,1,0,0,0,0,0.999831,1e-06,2e-06,1.6e-05,0.0,3.4e-05,3e-06,4e-05,3.4e-05,1e-06
seattle-wa__263663__fov90.jpg,seattle-wa,263663,5blYVuoCrqQdqQo7ibnF_g,True,16.130445,0,0,0,0,0,0,0,0,0,0,8e-06,1.3e-05,6.5e-05,0.0,0.0,0.005661,1.3e-05,3e-06,1e-06,5e-06
seattle-wa__244285__fov90.jpg,seattle-wa,244285,3NyLysE7Kvmjd7phK9u4Ew,True,8.253746,1,0,0,0,0,0,0,0,1,0,0.999996,0.000304,2.5e-05,5e-06,0.0,0.009215,0.00163,2.7e-05,0.024425,0.0
seattle-wa__193885__fov90.jpg,seattle-wa,193885,UXo-8WMGQOhdndDREngNRA,True,16.584571,0,0,0,0,0,0,0,0,0,0,6.5e-05,3.6e-05,1e-05,1.2e-05,0.0,0.000635,6e-06,3e-06,0.0,4e-06
seattle-wa__191032__fov90.jpg,seattle-wa,191032,0Ba7hkghmVmIvM-Rg2izmw,True,3.52222,0,0,0,0,0,1,0,0,0,0,2.6e-05,1.4e-05,1.6e-05,8e-06,0.0,6e-06,4e-06,1e-05,3e-06,4e-06
seattle-wa__133930__fov90.jpg,seattle-wa,133930,R1VykuV6sqIuPP89z6xhfQ,False,15.026967,1,0,0,0,0,0,0,0,0,0,0.999994,7.1e-05,0.006185,3e-06,0.0,0.051605,0.000986,3.4e-05,4e-05,0.0
seattle-wa__208212__fov90.jpg,seattle-wa,208212,YnuZAfpYwwlWuqfoncF3Dg,True,13.01523,0,0,0,0,0,0,0,0,0,0,7e-06,1.6e-05,0.0001,2.1e-05,0.0,0.004262,1.8e-05,5e-06,1e-06,2.5e-05
seattle-wa__206582__fov90.jpg,seattle-wa,206582,LTvQBDmkbQseQwKuHMaqRw,False,11.709988,0,0,0,0,0,0,0,0,0,0,1.3e-05,9e-06,2e-06,1.4e-05,0.0,5.1e-05,4e-06,2e-06,4e-06,4.8e-05
seattle-wa__161189__fov90.jpg,seattle-wa,161189,8hdVAmMeBKRo1PmJ98Jwqg,True,19.631344,0,0,0,0,0,0,0,0,0,0,8e-06,3e-06,3e-06,1e-06,0.0,5e-05,6e-06,4e-06,7.7e-05,0.000217
seattle-wa__192919__fov90.jpg,seattle-wa,192919,txBtSHPxgsTxj8F7Wz3jLw,True,2.610888,0,0,0,0,0,0,0,0,0,0,5.4e-05,2e-06,1e-05,1.9e-05,0.0,2e-06,3e-06,7e-06,1.5e-05,9e-06
seattle-wa__157377__fov90.jpg,seattle-wa,157377,K_tYce7yQKOIDtrAwGq8Kg,False,98.559197,0,0,0,0,0,1,0,0,0,0,5e-06,9.3e-05,1.2e-05,3e-06,0.0,0.007883,3e-06,1e-06,1e-06,3.6e-05
seattle-wa__237205__fov90.jpg,seattle-wa,237205,fJuWEJkVBFxhnnVdKt_gVg,False,0.792715,0,0,0,0,0,0,1,0,0,0,1.6e-05,2e-06,1.1e-05,2.1e-05,0.0,3e-06,0.000652,4e-06,0.000833,3e-06
seattle-wa__167463__fov90.jpg,seattle-wa,167463,RJofNv602MXYooJrEnbzEg,False,1.003439,1,0,0,0,0,0,0,0,0,0,8.8e-05,0.000393,3e-06,2.1e-05,0.0,0.69933,4e-06,1.2e-05,1e-06,0.000722
seattle-wa__17853__fov90.jpg,seattle-wa,17853,nu6NH9wd6x7PhPcCo8Hj5w,False,228.406069,1,0,0,0,0,1,0,0,0,0,0.999964,0.009751,0.005379,1.2e-05,0.0,0.045911,0.58228,4.6e-05,7.5e-05,1e-06
seattle-wa__72783__fov90.jpg,seattle-wa,72783,Y8GW9N5x3GGqM90Lp8LJpg,False,417.204317,0,0,0,0,0,0,0,0,1,0,0.00037,0.00014,2e-06,1e-06,0.0,1.6e-05,1.8e-05,6e-06,1.2e-05,1e-06
seattle-wa__245712__fov90.jpg,seattle-wa,245712,B13wpMdR76_a_MGwA7lkWA,False,31.105951,0,0,0,0,0,0,0,0,0,0,1.8e-05,5.9e-05,8e-06,4.9e-05,0.0,0.0,0.000138,2.5e-05,0.190216,4e-06
seattle-wa__212903__fov90.jpg,seattle-wa,212903,eFRAOzUBMQkwZ_X4xKpDDg,False,10.986342,1,0,0,0,0,0,0,0,0,0,0.999932,5e-06,2e-06,3e-06,0.0,0.906943,6.3e-05,4e-06,5.9e-05,3e-06
seattle-wa__212407__fov90.jpg,seattle-wa,212407,xGNS5hhUfiBr9HVtsf8byA,False,196.603285,0,0,0,0,0,0,0,0,0,0,5.3e-05,1e-05,3.1e-05,1e-06,0.0,5.7e-05,1.1e-05,2e-06,3e-06,2e-06
seattle-wa__99622__fov90.jpg,seattle-wa,99622,8iBjPlv-N-OQDqqlxWYShA,True,8.619159,1,0,0,0,0,1,0,0,1,0,0.99999,0.000229,1e-06,3.4e-05,0.0,0.00028,2e-06,1.9e-05,4e-06,1e-06
seattle-wa__72780__fov90.jpg,seattle-wa,72780,Y8GW9N5x3GGqM90Lp8LJpg,False,414.985803,0,0,0,0,0,0,0,0,0,0,0.130101,0.0,1.5e-05,4e-06,0.0,2.3e-05,8e-06,1.1e-05,2.2e-05,0.0
seattle-wa__191727__fov90.jpg,seattle-wa,191727,FT-XkaOoh0U0WTUofEso3Q,True,0.711058,0,0,1,0,0,0,0,0,0,0,0.999829,0.0,6e-06,7.1e-05,0.0,0.003743,8.7e-05,2.1e-05,0.03733,3e-06
seattle-wa__70531__fov90.jpg,seattle-wa,70531,ccRNOz_0aObp_H3BiTvFSg,False,170.682045,1,0,0,0,0,1,0,0,0,0,0.375067,0.000309,0.0,3e-06,0.0,4e-06,9e-06,1e-06,0.002998,1e-06
seattle-wa__270814__fov90.jpg,seattle-wa,270814,b17px-qNlqgD1nN3Kcx6HQ,True,14.237922,0,0,0,0,0,1,0,0,0,0,5e-06,1.9e-05,0.000641,1e-06,0.0,0.001491,0.000786,3e-06,1.5e-05,2e-06
seattle-wa__194654__fov90.jpg,seattle-wa,194654,kmfcQ07H6LQtSftuVzVQPw,True,10.413609,1,0,0,0,0,0,0,0,0,0,0.999975,9.2e-05,0.0,0.000148,0.0,0.000417,0.0,3e-06,1e-06,2e-06
seattle-wa__100581__fov90.jpg,seattle-wa,100581,2XHf2nuFGdhoH31KMucR-A,True,13.612243,0,0,0,0,0,0,0,0,0,0,4.7e-05,2.2e-05,1.4e-05,0.0,0.0,0.001515,4e-06,2e-06,3e-06,9e-06
seattle-wa__200715__fov90.jpg,seattle-wa,200715,4Jx7EfRQPGWinF9xU7160Q,False,74.289284,1,1,0,0,0,0,0,0,0,0,0.999995,7.7e-05,4e-06,7e-06,0.0,0.033371,2.6e-05,5e-05,6e-06,0.0
seattle-wa__67319__fov90.jpg,seattle-wa,67319,HgHahHJG2_F61YXdbdGdKw,True,3.558317,0,0,0,0,0,0,0,0,0,0,0.000175,0.00029,2e-06,1e-06,0.0,1e-06,8e-06,3e-06,2.1e-05,2e-06
seattle-wa__154609__fov90.jpg,seattle-wa,154609,BpHackIaJtqalFbHMKFmJQ,True,5.998417,1,0,0,0,0,0,0,0,0,0,0.999985,3e-06,4e-06,1.2e-05,0.0,0.03198,4e-06,1.2e-05,6e-06,2e-06
seattle-wa__95430__fov90.jpg,seattle-wa,95430,rMCwDPO44YdeL85SPrLOmA,True,6.22597,0,0,0,0,0,0,0,0,0,0,0.000328,8e-06,2e-06,5e-06,0.0,1e-06,3e-06,1.3e-05,2.5e-05,4e-06
seattle-wa__264561__fov90.jpg,seattle-wa,264561,2g808n_WVG0GY7ViDidbBA,False,405.124143,0,0,0,0,0,1,0,0,0,0,8e-06,3e-06,5e-06,2e-06,0.0,5.9e-05,6.8e-05,1e-06,0.000119,1.2e-05
seattle-wa__168855__fov90.jpg,seattle-wa,168855,WB1VYSfjfA_ldxEnZf95OQ,False,214.853241,0,0,0,0,0,0,0,0,0,0,6.7e-05,1.4e-05,9e-06,4e-06,0.0,2.1e-05,1.7e-05,8e-06,3e-06,2e-06
seattle-wa__157007__fov90.jpg,seattle-wa,157007,p8ijA1KcJfLpTEyoonFKnA,False,30.51252,0,0,0,0,0,0,0,0,0,0,5e-06,9e-06,3e-06,2e-06,0.0,0.007174,2.7e-05,3e-06,5e-06,0.0003
seattle-wa__46632__fov90.jpg,seattle-wa,46632,usXC3d5IckK58R36fqorsw,False,186.749192,0,0,0,0,0,1,0,0,0,0,0.000172,1.6e-05,2.4e-05,3e-06,0.0,5e-06,0.000225,4e-06,3.1e-05,1e-06
seattle-wa__208172__fov90.jpg,seattle-wa,208172,pny94uMwMTveoX9DwguyKw,True,4.848461,0,0,0,0,0,0,0,0,0,0,1e-05,4e-06,5e-06,1e-06,0.0,4.4e-05,4.4e-05,2e-06,5e-05,7e-06
seattle-wa__190589__fov90.jpg,seattle-wa,190589,fZExxH3X9DHXSYmsAyn22g,False,22.98157,0,0,0,0,0,0,0,0,0,0,0.997832,0.000947,0.0,3e-06,0.0,8e-06,1e-06,2e-06,1.6e-05,1e-06
seattle-wa__170425__fov90.jpg,seattle-wa,170425,C-wa10Yps2Q06iGlYpXHPQ,True,9.125691,1,0,0,0,0,0,0,0,0,0,0.999942,0.000201,0.0,1e-06,0.0,0.001234,1.8e-05,5e-06,0.000591,1e-06
seattle-wa__148498__fov90.jpg,seattle-wa,148498,ZEffP2htfwoBCDMdnmIKqQ,False,131.358621,0,0,0,0,0,0,0,0,0,0,3e-06,0.004147,1e-05,2.3e-05,0.0,4.8e-05,7.9e-05,9e-06,1e-06,7.9e-05
seattle-wa__167718__fov90.jpg,seattle-wa,167718,kQqoFpMK9u6IOENCUZe_IA,False,74.066234,1,0,0,0,0,1,0,0,1,0,0.999912,8e-06,1e-06,8e-06,0.0,5.8e-05,2.6e-05,2.2e-05,3.3e-05,1e-06
seattle-wa__44062__fov90.jpg,seattle-wa,44062,PpNBX_5ZSZZyW_bY7oM2rg,False,65.126401,0,0,0,0,0,0,0,0,0,0,4.9e-05,4e-06,0.000158,0.0,0.0,0.000424,8.3e-05,4e-06,4e-06,1e-06
seattle-wa__150888__fov90.jpg,seattle-wa,150888,4v3mOm8IPPGZQelO0JXbiw,True,2.036298,0,0,0,0,0,0,0,0,0,0,0.329802,2e-06,1e-06,1e-06,0.0,1.8e-05,8e-06,3e-06,5e-06,1e-06
seattle-wa__174810__fov90.jpg,seattle-wa,174810,2OfC52CKk0FHKCM2w-BMfA,False,15.021623,0,0,0,0,0,0,0,0,0,0,0.999943,6e-06,3e-06,2e-06,0.0,0.009611,3e-06,5e-06,4e-06,1e-06
seattle-wa__245957__fov90.jpg,seattle-wa,245957,VI8aMPoc5rFSxZphqXkcwg,True,6.327951,0,0,0,0,0,0,0,0,0,0,0.069477,7.6e-05,2e-06,0.0,0.0,1e-05,9.1e-05,4e-06,0.00184,0.0
seattle-wa__2880__fov90.jpg,seattle-wa,2880,KTGRvPvTT9R6lqkJyOlPPA,False,80.145714,0,1,0,0,0,0,0,0,0,0,0.000317,1.3e-05,5e-06,3.8e-05,0.0,2e-06,3e-06,9e-06,4e-06,2e-06
seattle-wa__126741__fov90.jpg,seattle-wa,126741,M6C4GwuemlwBCvdLI2CONw,False,2.122779,0,0,0,0,0,0,0,0,0,0,5e-06,1e-05,3.5e-05,1e-06,0.0,0.000352,1.5e-05,5e-06,2e-05,8e-06
seattle-wa__157189__fov90.jpg,seattle-wa,157189,Hj0S2ylmHQltyRoRiqwFDA,False,131.436762,0,0,0,0,0,0,0,0,0,0,0.059901,5e-06,1e-06,5e-06,0.0,4e-06,2e-06,9e-06,2e-06,1e-06
seattle-wa__191776__fov90.jpg,seattle-wa,191776,k_CIfqJ2Nt_y91yJjFH2Aw,True,15.043051,0,0,0,0,0,0,0,0,0,0,2.6e-05,2e-05,1.1e-05,1e-05,0.0,0.000232,1e-05,5e-06,1e-06,6e-06
seattle-wa__150704__fov90.jpg,seattle-wa,150704,QV8NOIzVBMvDTUBPLi8L8A,False,150.114274,0,0,0,0,0,0,0,0,0,0,5e-05,1.1e-05,2e-06,1.3e-05,0.0,3.3e-05,2e-06,8e-06,1e-06,6e-06
seattle-wa__88960__fov90.jpg,seattle-wa,88960,5mzx6FS7j0Mqey0OTZiymw,False,844.485672,0,0,0,0,0,0,0,0,0,0,2.1e-05,2.6e-05,2.3e-05,2e-06,0.0,0.156664,5.5e-05,3e-06,1e-06,7e-06
seattle-wa__44539__fov90.jpg,seattle-wa,44539,KCe4bSr7VfB-KnwE2M_x0g,True,22.482277,0,0,0,0,0,0,0,0,0,0,0.000215,1.1e-05,8.3e-05,1.6e-05,0.0,2e-06,9e-06,2.7e-05,6e-06,1e-06
seattle-wa__182286__fov90.jpg,seattle-wa,182286,QocVVHJBDHVrMFgke6QKjQ,False,13.010412,0,0,0,0,0,0,0,0,0,0,0.317997,0.000192,2e-06,2e-05,0.0,3e-06,7e-06,1.8e-05,0.000123,1e-06
seattle-wa__23002__fov90.jpg,seattle-wa,23002,I-fuwT5bwbHEeZ3Yf4uHPA,False,170.850165,1,0,0,0,0,0,0,0,0,0,0.998867,1e-06,8e-06,1e-06,0.0,0.021117,1e-05,3.4e-05,4e-06,1e-06
seattle-wa__187859__fov90.jpg,seattle-wa,187859,H_v-vTRk1GWUm0-GrnNcQw,True,17.526509,0,0,0,0,0,0,0,0,0,0,0.29524,0.0,1.5e-05,1e-06,0.0,0.000123,1e-06,0.0,2.8e-05,1e-06
seattle-wa__168996__fov90.jpg,seattle-wa,168996,u3fI4jISxV8gwTy0j9hmFg,False,89.814798,1,0,0,0,0,0,0,0,0,0,0.999656,1e-06,1e-06,0.007156,0.0,3.3e-05,0.0,7.6e-05,2.5e-05,3e-06
seattle-wa__53468__fov90.jpg,seattle-wa,53468,HqBPkUSSnwezI4Vu78eaRw,False,19.200338,0,0,0,0,0,0,0,0,0,0,1.2e-05,2.3e-05,9e-06,7e-06,0.0,1e-06,6e-06,8e-06,7e-06,1.6e-05
seattle-wa__162490__fov90.jpg,seattle-wa,162490,XtvZawckWwbIa8Y61tcC-Q,False,15.717969,0,0,0,0,0,1,0,0,0,0,4e-06,1.8e-05,7e-06,4e-06,0.0,1.4e-05,1e-05,3e-06,1.4e-05,0.00011
seattle-wa__148506__fov90.jpg,seattle-wa,148506,mrF5D36WqKzSLg8GGXwx5Q,False,145.12167,1,0,0,0,0,0,0,0,0,0,0.999978,0.000192,2e-06,5e-06,0.0,9.3e-05,0.00022,2.3e-05,0.000152,1e-06
seattle-wa__1123__fov90.jpg,seattle-wa,1123,FBkGh38zZYhyGUUJPnpZcQ,True,13.135957,1,0,0,0,0,1,0,0,0,0,0.997655,7.6e-05,0.0,2e-06,0.0,6e-05,1e-06,3e-06,1.6e-05,1e-06
seattle-wa__193106__fov90.jpg,seattle-wa,193106,SLF7SfL1rNmXgq-5Z-U7sA,False,20.498427,0,0,0,0,0,0,0,0,0,0,0.003144,1e-05,2e-06,1e-06,0.0,6e-06,2.2e-05,3e-06,9e-06,1e-06
seattle-wa__104836__fov90.jpg,seattle-wa,104836,wYpxUOtWOmGC_JEgjrkceQ,False,93.382717,0,0,0,0,0,0,0,0,0,0,0.000144,3e-06,3e-06,1e-06,0.0,0.001131,4e-06,5e-06,1e-06,1.3e-05
seattle-wa__194323__fov90.jpg,seattle-wa,194323,FT-XkaOoh0U0WTUofEso3Q,True,0.150086,0,0,0,0,0,0,0,0,0,0,0.000123,3e-06,5.1e-05,3.9e-05,0.0,3e-06,1.4e-05,1.9e-05,2.4e-05,2e-06
seattle-wa__160043__fov90.jpg,seattle-wa,160043,MnUA5fPCT1V7pu3EPZB1UA,False,218.050801,1,0,0,0,0,0,0,0,0,0,0.999877,6e-06,0.000197,0.148627,0.0,0.000202,0.0,1.4e-05,7e-06,1e-06
seattle-wa__128790__fov90.jpg,seattle-wa,128790,mNyG6UZAyZO6xhC6tV9uyg,False,0.561008,0,0,0,0,0,0,0,0,0,0,0.010631,1e-06,2e-06,8e-06,0.0,1e-06,7e-06,1.2e-05,5.5e-05,2e-06
seattle-wa__241967__fov90.jpg,seattle-wa,241967,FYL2QkIUfVM9mzBqP09Rgw,True,5.520506,0,0,0,0,0,0,0,0,0,0,0.795964,6e-06,0.0,5e-06,0.0,1.6e-05,1e-06,2e-06,3e-06,1e-06
seattle-wa__147617__fov90.jpg,seattle-wa,147617,SBtw8zB0rI9hIe1ZX4THXg,False,226.227792,1,0,0,0,0,0,0,0,0,0,0.997911,1e-06,1e-05,1e-06,0.0,0.777205,8.8e-05,4e-06,8e-06,1e-06
seattle-wa__20608__fov90.jpg,seattle-wa,20608,n2zq5jEibrq8z0Ar4f1ffQ,False,207.981436,1,0,0,0,0,0,0,0,0,0,0.999995,0.00067,3e-06,7.8e-05,0.0,0.990764,5e-06,9e-06,1e-06,7e-06
seattle-wa__235187__fov90.jpg,seattle-wa,235187,nEgqrEJ2UNxOmaJfUXIHTw,False,101.03205,0,0,0,0,0,0,0,0,0,0,5.1e-05,1e-06,9e-06,4e-06,0.0,5.6e-05,2.6e-05,3e-06,9e-06,3e-06
seattle-wa__97837__fov90.jpg,seattle-wa,97837,PU2AxaAkqwkANOqvQOUCaw,False,123.667877,0,0,0,0,0,1,0,0,0,0,2.8e-05,0.000309,0.000231,6e-06,0.0,0.990859,5e-06,2e-06,0.0,0.00018
seattle-wa__234699__fov90.jpg,seattle-wa,234699,W2lJR9ZLCNjmaVV2kKMJUw,False,30.808357,0,0,0,0,0,0,0,0,0,0,0.000591,7.5e-05,2e-06,6.8e-05,0.0,1e-05,1.4e-05,9e-06,8e-06,1e-06
seattle-wa__59089__fov90.jpg,seattle-wa,59089,OJV4nftJai__r0eAR6TFCQ,False,140.973836,1,0,0,0,0,0,0,0,0,0,0.946492,1e-05,2e-06,1e-06,0.0,0.272285,3.1e-05,1e-06,1e-06,1e-06
seattle-wa__127569__fov90.jpg,seattle-wa,127569,1fnXSQfYVVBP1fZpOXRJvA,False,129.962218,0,0,0,0,0,0,0,0,0,0,8e-06,1.4e-05,4e-06,1e-06,0.0,2e-06,6e-06,1e-06,8.9e-05,2.3e-05
seattle-wa__263843__fov90.jpg,seattle-wa,263843,1ODO3b8HFZEjJWYDTrfKMA,True,9.340688,0,0,0,0,0,0,0,0,0,0,6e-06,3.2e-05,2e-06,1e-06,0.0,3e-06,1e-05,2e-06,0.000204,2.1e-05
seattle-wa__151114__fov90.jpg,seattle-wa,151114,v2pPeiEzAxVxGbR-mUHpNQ,False,108.939717,1,0,0,0,0,0,0,0,0,0,0.99996,0.000202,0.0,1e-06,0.0,0.002105,4.3e-05,2.2e-05,4e-06,1e-06
seattle-wa__42026__fov90.jpg,seattle-wa,42026,DskkEAbsO41dVZaR0QngHQ,False,81.397009,0,0,0,0,0,0,0,0,0,0,2.4e-05,1.3e-05,2.2e-05,3e-06,0.0,3e-06,1.7e-05,1.2e-05,1.1e-05,2e-06
seattle-wa__282__fov90.jpg,seattle-wa,282,DF4VBwDNJeFEg80MG6WL-A,True,10.247526,1,0,0,0,0,0,0,0,0,0,0.99358,2e-06,4.6e-05,5.2e-05,0.0,3.2e-05,1e-06,2e-06,2e-06,0.0
seattle-wa__226967__fov90.jpg,seattle-wa,226967,SrQDjJkXwj4WgB9VElagAg,False,197.668859,1,0,0,0,0,0,0,0,0,0,0.99983,6e-06,1e-06,5e-06,0.0,0.001474,1e-06,6e-06,1e-06,0.0
seattle-wa__256541__fov90.jpg,seattle-wa,256541,3QEwR65027G5UqC5M3MoYw,False,229.620341,0,0,0,0,0,0,0,0,0,0,2.4e-05,7e-06,1.1e-05,9e-06,0.0,1e-06,4.3e-05,1.2e-05,5.3e-05,3e-06
seattle-wa__138343__fov90.jpg,seattle-wa,138343,xyGyKXl8TjTOuWK_6DD10A,True,6.261266,0,0,0,0,0,0,0,0,0,0,4e-06,3.3e-05,1.2e-05,4e-06,0.0,0.217804,3.1e-05,3e-06,2e-06,0.000107
seattle-wa__184149__fov90.jpg,seattle-wa,184149,5Sb48SGTU7DGjGuN6jh0mA,False,47.454288,1,0,0,0,0,0,0,0,0,0,0.999943,7e-06,3e-06,1.3e-05,0.0,1.4e-05,2e-06,4e-06,0.000261,1e-06
seattle-wa__209751__fov90.jpg,seattle-wa,209751,wnKfyAdAIvTIAnYmuG61AQ,False,106.406606,1,0,0,0,0,0,0,0,0,0,0.999927,0.000672,1e-06,1.3e-05,0.0,5e-06,4e-06,8e-06,5.7e-05,0.0
seattle-wa__235666__fov90.jpg,seattle-wa,235666,Pa5qY-6CTtmYxePrDLDq-Q,False,217.371457,1,1,0,0,0,1,0,0,0,0,0.928705,1.4e-05,3e-06,1e-06,0.0,3e-05,2.8e-05,1.8e-05,1e-06,0.0
seattle-wa__269173__fov90.jpg,seattle-wa,269173,VKsf8qpZBQd-slKcAfZhpQ,False,152.910631,0,0,0,0,0,0,0,0,0,0,8e-06,4.1e-05,3.3e-05,2e-06,0.0,0.580618,2e-06,1e-06,2e-06,0.001811
seattle-wa__135544__fov90.jpg,seattle-wa,135544,FDV5GUhW20ezG_TesJlrlg,True,12.999543,0,0,0,0,0,0,0,0,0,0,5.3e-05,1e-05,3e-06,5e-06,0.0,2e-06,1e-06,4e-06,1e-05,2.4e-05
seattle-wa__159843__fov90.jpg,seattle-wa,159843,N9RXln1yVc6VbY9SE1iYYA,False,136.305544,1,1,0,0,0,0,0,0,0,0,0.999996,1.8e-05,6e-06,3.6e-05,0.0,0.145984,1e-05,1e-05,0.0109,3e-06
seattle-wa__260739__fov90.jpg,seattle-wa,260739,vqnO7WYRh2UtJk4xCU4Xog,True,3.627129,0,0,0,0,0,0,0,0,0,0,8e-06,2.7e-05,1.7e-05,1e-05,0.0,0.000307,9.1e-05,5e-06,3e-06,2e-05
seattle-wa__209415__fov90.jpg,seattle-wa,209415,TkCR5hLqVN1aZXunqk7l5Q,False,0.756629,0,0,0,0,0,0,0,0,0,0,0.000909,7e-06,4e-06,1.7e-05,0.0,0.000117,2e-06,1.7e-05,3e-06,1e-06
seattle-wa__222835__fov90.jpg,seattle-wa,222835,Jt8nXi26mnG3R5-UI7_fwg,False,221.514027,0,0,0,0,0,1,0,0,0,0,2.5e-05,5.1e-05,7e-06,2e-06,0.0,0.934049,6e-06,1e-06,2e-06,0.000284
seattle-wa__141352__fov90.jpg,seattle-wa,141352,20d2lmDloIpvO18cCpBSWA,False,240.334269,1,0,0,0,0,0,0,0,0,0,0.999991,1e-06,2.6e-05,1.4e-05,0.0,0.277567,9.9e-05,5.5e-05,3.4e-05,1e-06
seattle-wa__133__fov90.jpg,seattle-wa,133,RoOyujZ_v9GlaDgmKdclvw,True,4.8778,1,0,0,0,0,0,0,0,1,0,0.999992,5.7e-05,5.8e-05,1e-06,0.0,0.19666,9.5e-05,1.6e-05,8e-06,0.0
seattle-wa__179720__fov90.jpg,seattle-wa,179720,FJp9u8EpfyBQkBFQ5vbbwQ,False,24.573002,0,0,0,0,0,0,0,0,0,0,0.000183,8e-06,2e-06,5e-06,0.0,3e-06,2e-06,6e-06,4e-06,1.1e-05
seattle-wa__193433__fov90.jpg,seattle-wa,193433,8tOttbaiw73gMEZPvwnWpg,True,10.582093,0,0,0,0,0,0,0,0,0,0,0.999869,0.002375,0.0,1e-06,0.0,0.124811,7.2e-05,6e-06,1e-05,1e-06
seattle-wa__96456__fov90.jpg,seattle-wa,96456,HIhMMAYiX4nJZm7GNOHdjA,True,20.439537,1,1,0,0,0,0,0,0,0,0,0.0003,0.000141,0.0,7e-06,0.0,1.3e-05,1.4e-05,1.4e-05,3e-06,1e-05
seattle-wa__134128__fov90.jpg,seattle-wa,134128,yQOUSW4l7j2yPE5Nqi2ctg,True,7.477988,0,0,0,0,0,0,0,0,0,0,1e-05,1e-06,2.4e-05,1e-06,0.0,0.000182,1.6e-05,1e-06,1.9e-05,2.1e-05
seattle-wa__2173__fov90.jpg,seattle-wa,2173,BQ7tru5_xQgmHmbfUolyPQ,False,3.621502,1,1,0,0,0,0,0,0,0,0,0.999636,3e-06,0.0,2e-06,0.0,0.031436,6e-06,8e-06,1.6e-05,2e-06
seattle-wa__104263__fov90.jpg,seattle-wa,104263,4ApjqxKza7Tt2bk6Fmlpig,True,18.249033,0,0,0,0,0,0,0,0,0,0,0.011884,6e-06,1e-06,2e-06,0.0,2e-06,7.7e-05,1.6e-05,6.6e-05,1e-06
seattle-wa__247736__fov90.jpg,seattle-wa,247736,D548uCITS-Y-xm3BuGRwfA,False,109.840384,0,0,0,0,0,0,0,0,0,0,3.6e-05,3.9e-05,4.1e-05,3e-06,0.0,5.2e-05,1.8e-05,1.9e-05,4e-06,1e-06
seattle-wa__52931__fov90.jpg,seattle-wa,52931,YrymUwdfaQ9dO7a3WLWy-A,False,129.306875,1,0,0,0,0,0,0,0,0,0,0.999993,0.000487,0.001524,3.6e-05,0.0,2.8e-05,1.5e-05,3e-06,0.000151,0.0
seattle-wa__257506__fov90.jpg,seattle-wa,257506,hE5t5QzZUeR9jP3ZrBqrnw,True,11.284999,1,0,0,0,0,0,0,0,0,0,0.999978,1e-06,0.000184,1e-05,0.0,0.053945,9e-06,8e-06,0.000169,1e-06
seattle-wa__167448__fov90.jpg,seattle-wa,167448,2ISDtGg4asexcjbLhv32iQ,False,0.469359,1,0,0,0,0,0,0,0,0,0,0.999979,0.000203,0.000483,1e-06,0.0,0.001581,0.000112,4e-06,4.8e-05,0.0
seattle-wa__13696__fov90.jpg,seattle-wa,13696,u5CIs938WMW6Srt9v35xFw,False,37.922277,0,1,0,0,0,0,0,0,0,0,1.6e-05,1.6e-05,5e-06,7.9e-05,0.0,0.000463,5e-06,7e-06,1e-06,0.00011
seattle-wa__261804__fov90.jpg,seattle-wa,261804,k4XcKpfQYNit2btlduYJDA,False,155.276108,0,0,0,0,0,1,0,0,0,0,0.126184,1.1e-05,0.0,0.0,0.0,0.006506,0.000149,2e-06,2e-06,1e-06
seattle-wa__12369__fov90.jpg,seattle-wa,12369,hP3L00oNcng4V_X-aWUkhA,False,317.932694,1,0,0,0,0,1,0,0,1,0,0.999986,1.2e-05,1e-06,1.7e-05,0.0,0.023684,1e-05,4.8e-05,8e-06,4e-06
seattle-wa__130706__fov90.jpg,seattle-wa,130706,-Mlm66nvcWc3dX46BlT7dg,False,210.533018,1,0,0,0,0,0,0,0,0,0,0.928782,1e-06,0.000149,3e-06,0.0,3e-06,1e-06,9e-06,0.000208,0.0
seattle-wa__189417__fov90.jpg,seattle-wa,189417,5nsXjzZnbQJ4ULVRQC1Vyw,False,80.693938,1,0,0,1,0,0,0,0,0,0,0.999567,0.003089,0.0,5e-06,0.0,0.001342,3.5e-05,5e-06,0.00646,5e-06
seattle-wa__236324__fov90.jpg,seattle-wa,236324,ZakTXfR7g7pn1NkYpvsIqg,True,2.023924,0,0,0,0,0,0,0,0,0,0,1e-06,2.4e-05,3.8e-05,4e-06,0.0,9.8e-05,2e-06,0.0,1.1e-05,0.006409
